ID,Size,Predicted,Actual
1121,1,0.002597,NO
1122,1,0.002597,NO
1123,27,0.166457,NO
1124,0,0.001322,NO
1125,0,0.001322,NO
1126,0,0.001322,NO
1127,1,0.001322,NO
1128,1,0.001322,NO
1129,1,0.001322,NO
1130,1,0.001322,NO
1131,4,0.014965,NO
1132,5,0.008246,NO
1133,1,0.001322,NO
1134,9,0.014965,NO
1135,1,0.001322,NO
1136,5,0.014965,NO
1137,1,0.001322,NO
1138,1,0.010621,NO
1139,4,0.001322,NO
1140,1,0.001322,NO
1141,5,0.008246,NO
1142,1,0.001322,NO
1143,4,0.002597,NO
