Release,LOC,#Parameters,#Authors,#Revisions,StmtAdded,StmtDeleted,MaxChurn,AvgChurn,#Branches,NestingDepth,NFix,NSmells,Buggy
1,31,5,2,3,31,0,28,10.333333,14,3,0,0,no
1,19,5,1,1,19,0,19,19,9,3,0,0,no
1,37,8,1,1,37,0,37,37,12,3,0,0,no
1,21,2,1,1,21,0,21,21,10,5,0,0,no
1,41,1,1,1,41,0,41,41,12,4,0,0,no
1,24,1,1,1,24,0,24,24,8,2,0,0,no
1,24,4,1,1,24,0,24,24,10,3,0,0,no
1,22,3,1,1,22,0,22,22,12,2,0,0,no
1,31,2,1,1,31,0,31,31,12,4,0,0,no
1,19,1,1,1,19,0,19,19,8,4,0,0,no
1,21,1,1,1,21,0,21,21,11,4,0,0,no
1,27,4,1,1,27,0,27,27,15,4,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,0,no
1,1,6,1,1,1,0,1,1,0,0,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,6,1,1,1,6,0,6,6,2,1,0,0,no
1,24,2,1,1,24,0,24,24,16,3,0,0,no
1,24,7,1,1,24,0,24,24,9,2,0,0,no
1,16,1,1,1,16,0,16,16,12,2,0,0,no
1,22,2,1,1,22,0,22,22,9,2,0,0,no
1,24,1,1,1,24,0,24,24,8,2,0,0,no
1,21,5,1,3,22,1,21,7.666667,8,3,0,0,no
1,22,3,1,1,22,0,22,22,11,3,0,0,no
1,14,1,2,3,42,28,42,23.333333,2,2,0,0,yes
1,21,1,1,1,21,0,21,21,13,6,0,0,no
1,21,0,2,3,21,0,19,7,1,1,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,25,0,1,1,25,0,25,25,7,5,0,0,no
1,76,0,1,1,76,0,76,76,19,3,0,0,no
1,24,4,1,1,24,0,24,24,9,2,0,0,no
1,28,5,1,1,28,0,28,28,12,2,0,0,no
1,64,5,2,2,65,1,65,33,22,5,0,0,no
1,21,1,2,2,21,0,21,10.5,11,6,0,0,no
1,3,0,1,1,3,0,3,3,1,1,0,0,no
1,5,1,1,1,5,0,5,5,2,1,0,0,no
1,1,0,1,1,1,0,1,1,0,0,0,0,no
1,5,1,1,1,5,0,5,5,2,1,0,0,no
1,22,1,1,1,22,0,22,22,9,3,0,0,no
1,27,2,1,1,27,0,27,27,17,2,0,0,no
1,28,2,1,1,28,0,28,28,9,7,0,0,no
1,4,7,1,1,4,0,4,4,2,1,0,0,no
1,4,7,1,1,4,0,4,4,2,1,0,0,no
1,55,6,2,2,55,0,55,27.5,23,3,0,0,no
1,37,3,1,1,37,0,37,37,18,6,0,0,no
1,6,1,1,1,6,0,6,6,3,1,0,0,no
1,6,0,1,1,6,0,6,6,2,1,0,0,no
1,3,0,1,1,3,0,3,3,0,0,0,0,no
1,43,0,1,1,43,0,43,43,13,3,0,0,yes
1,95,0,1,1,95,0,95,95,34,3,0,0,no
1,25,0,1,1,25,0,25,25,5,2,0,0,no
1,9,1,1,1,9,0,9,9,2,1,0,0,no
1,31,1,1,1,31,0,31,31,11,3,0,0,no
1,55,2,1,1,55,0,55,55,21,9,0,0,no
1,41,1,1,1,41,0,41,41,10,4,0,0,no
1,24,1,1,1,24,0,24,24,7,3,0,0,no
1,23,2,1,1,23,0,23,23,9,6,0,0,no
1,30,1,1,1,30,0,30,30,11,5,0,0,no
1,21,0,1,1,21,0,21,21,0,0,0,0,no
1,11,0,1,1,11,0,11,11,0,0,0,0,no
1,14,0,1,1,14,0,14,14,0,0,0,0,no
1,10,0,1,1,10,0,10,10,0,0,0,0,no
1,24,0,1,2,24,0,24,12,1,1,0,0,no
1,26,3,1,1,26,0,26,26,6,3,0,0,no
1,35,4,2,2,35,0,35,17.5,6,2,0,0,no
1,11,3,1,1,11,0,11,11,4,2,0,0,no
1,38,0,1,1,38,0,38,38,9,3,0,0,no
1,69,3,1,2,69,0,69,34.5,16,7,0,0,no
1,21,7,1,1,21,0,21,21,6,1,0,0,no
1,47,4,1,1,47,0,47,47,6,2,0,0,no
1,43,3,1,1,43,0,43,43,7,2,0,0,no
1,18,1,1,1,18,0,18,18,8,1,0,0,no
1,38,2,1,1,38,0,38,38,2,1,0,0,no
1,104,2,1,1,104,0,104,104,6,3,0,0,no
